Formation energy [eV/atom],Vacancy energy [eV/O atom],Band gap [eV],A atomic number,B atomic number,A atomic radius,B atomic radius,A atomic volume,B atomic volume,A boiling point,B boiling point,A density,B density,A dipole polarizability,B dipole polarizability,A lattice constant,B lattice constant,A melting point,B melting point,A specific heat,B specific heat,A vdw radius,B vdw radius,A covalent radius cordero,B covalent radius cordero,A covalent radius pyykko,B covalent radius pyykko,A en pauling,B en pauling,A heat of formation,B heat of formation,A covalent radius slater,B covalent radius slater,A vdw radius uff,B vdw radius uff,A vdw radius mm3,B vdw radius mm3,A abundance crust,B abundance crust,A en ghosh,B en ghosh,A vdw radius alvarez,B vdw radius alvarez,A c6 gb,B c6 gb,A atomic weight,B atomic weight,A atomic radius rahm,B atomic radius rahm,A covalent radius pyykko double,B covalent radius pyykko double,A mendeleev number,B mendeleev number,A pettifor number,B pettifor number,A glawe number,B glawe number
0.6025881861824253,0.6508871124975629,0.0,0.10256410256410256,0.2222222222222222,0.2909090909090909,0.20909090909090908,0.08256880733944955,0.032110091743119275,0.4616746071068403,0.5296824858955372,0.11680859763902715,0.39242284170103825,0.14121140253994677,0.1342029266644348,0.21515892420537897,0.026894865525672343,0.24418376297770386,0.4626936018119689,0.15822536317235966,0.07106399685904986,0.31092436974789917,0.37815126050420167,0.40086206896551724,0.47413793103448276,0.47,0.395,0.2774390243902439,0.35975609756097554,0.3413287404067779,0.4626529216585193,0.425531914893617,0.46808510638297873,0.842001576044129,0.20094562647754133,0.3933649289099526,0.33175355450236965,0.17852494577006509,5.422993492407722e-05,0.17661127399395612,0.15736067889319696,0.4605263157894737,0.5263157894736842,0.0778745458832505,0.0690137312590016,0.08864930953746177,0.1977023058650065,0.660377358490566,0.5534591194968556,0.34782608695652173,0.2857142857142857,0.6923076923076923,0.5299145299145299,0.7745098039215687,0.6176470588235294,0.7549019607843137,0.6764705882352942
0.4821540388227926,0.6797816338467537,0.0,0.10256410256410256,0.19658119658119658,0.2909090909090909,0.2318181818181818,0.08256880733944955,0.04021406727828747,0.4616746071068403,0.4962691856469963,0.11680859763902715,0.3159756791352581,0.14121140253994677,0.20428768541955428,0.21515892420537897,0.07212713936430316,0.24418376297770386,0.557481572642411,0.15822536317235966,0.07734589713388301,0.31092436974789917,0.40336134453781514,0.40086206896551724,0.47844827586206895,0.47,0.45,0.2774390243902439,0.2926829268292683,0.3413287404067779,0.4256477799447836,0.425531914893617,0.48936170212765956,0.842001576044129,0.260441292356186,0.3933649289099526,0.3412322274881517,0.17852494577006509,0.00022125813449023774,0.17661127399395612,0.12379024316126531,0.4605263157894737,0.5482456140350878,0.0778745458832505,0.10625918934059018,0.08864930953746177,0.17402557066404542,0.660377358490566,0.6226415094339622,0.34782608695652173,0.33540372670807456,0.6923076923076923,0.42735042735042733,0.7745098039215687,0.5490196078431373,0.7549019607843137,0.5294117647058824
0.1045710707576706,0.47802690582959645,0.6048866741681401,0.10256410256410256,0.5555555555555556,0.2909090909090909,0.4590909090909091,0.08256880733944955,0.2201834862385321,0.4616746071068403,0.4777062410644735,0.11680859763902715,0.37686673303939694,0.14121140253994677,0.40452985329132424,0.21515892420537897,0.1589242053789731,0.24418376297770386,0.44096044827902225,0.15822536317235966,0.01550844130349431,0.31092436974789917,0.5084033613445378,0.40086206896551724,0.7068965517241379,0.47,0.675,0.2774390243902439,0.15853658536585366,0.3413287404067779,0.2900382462450292,0.425531914893617,0.6382978723404256,0.842001576044129,0.42001576044129235,0.3933649289099526,0.6492890995260664,0.17852494577006509,1.1279826464207377e-05,0.17661127399395612,0.32644723439935625,0.4605263157894737,0.7324561403508771,0.0778745458832505,0.364724646430969,0.08864930953746177,0.5511822848405417,0.660377358490566,0.8867924528301887,0.34782608695652173,0.4720496894409938,0.6923076923076923,0.2564102564102564,0.7745098039215687,0.23529411764705882,0.7549019607843137,0.22549019607843138
0.10102275099144227,0.48680054591538313,0.49461501366339816,0.10256410256410256,0.5726495726495726,0.2909090909090909,0.45,0.08256880733944955,0.21100917431192656,0.4616746071068403,0.5285012076039222,0.11680859763902715,0.3995342056606457,0.14121140253994677,0.37199050101216163,0.21515892420537897,0.1552567237163814,0.24418376297770386,0.4715963394037784,0.15822536317235966,0.014526894385551633,0.31092436974789917,0.5,0.40086206896551724,0.6939655172413793,0.47,0.665,0.2774390243902439,0.16463414634146342,0.3413287404067779,0.3229654770649173,0.425531914893617,0.6382978723404256,0.842001576044129,0.4054373522458629,0.3933649289099526,0.5402843601895735,0.17852494577006509,7.592190889370065e-06,0.17661127399395612,0.35157652461156663,0.4605263157894737,0.7149122807017544,0.0778745458832505,0.3226733227904658,0.08864930953746177,0.5674250491480995,0.660377358490566,0.8679245283018868,0.34782608695652173,0.4720496894409938,0.6923076923076923,0.2905982905982906,0.7745098039215687,0.21568627450980393,0.7549019607843137,0.20588235294117646
0.567522437904404,0.6331838565022422,0.0,0.10256410256410256,0.21367521367521367,0.2909090909090909,0.21363636363636362,0.08256880733944955,0.0382262996941896,0.4616746071068403,0.5094320008964215,0.11680859763902715,0.3468212203100554,0.14121140253994677,0.1517241163532147,0.21515892420537897,0.07090464547677262,0.24418376297770386,0.4731674107435095,0.15822536317235966,0.0685119748723989,0.31092436974789917,0.3949579831932773,0.40086206896551724,0.49137931034482757,0.47,0.42,0.2774390243902439,0.34451219512195125,0.3413287404067779,0.4484688837668752,0.425531914893617,0.48936170212765956,0.842001576044129,0.2167060677698975,0.3933649289099526,0.33175355450236965,0.17852494577006509,0.12212581344902386,0.17661127399395612,0.14615336998666306,0.4605263157894737,0.543859649122807,0.0778745458832505,0.08207967824730084,0.08864930953746177,0.18716210681520312,0.660377358490566,0.5786163522012578,0.34782608695652173,0.32298136645962733,0.6923076923076923,0.49572649572649574,0.7745098039215687,0.5882352941176471,0.7549019607843137,0.6862745098039216
0.11020663744520967,0.4703450965100409,0.6119594920430799,0.10256410256410256,0.5384615384615384,0.2909090909090909,0.45454545454545453,0.08256880733944955,0.23394495412844032,0.4616746071068403,0.5965090863926191,0.11680859763902715,0.34797681695349164,0.14121140253994677,0.39201471779933866,0.21515892420537897,0.16503667481662593,0.24418376297770386,0.41503777117345936,0.15822536317235966,0.026698076168040836,0.31092436974789917,0.5210084033613446,0.40086206896551724,0.7241379310344828,0.47,0.685,0.2774390243902439,0.1524390243902439,0.3413287404067779,0.4256731085838758,0.425531914893617,0.6595744680851063,0.842001576044129,0.39637509850275804,0.3933649289099526,0.5592417061611374,0.17852494577006509,1.34490238611705e-05,0.17661127399395612,0.30132075790231905,0.4605263157894737,0.7149122807017544,0.0778745458832505,0.3512081495465216,0.08864930953746177,0.5332637068588902,0.660377358490566,0.89937106918239,0.34782608695652173,0.484472049689441,0.6923076923076923,0.2222222222222222,0.7745098039215687,0.2549019607843137,0.7549019607843137,0.24509803921568626
0.3064078480484241,0.7237668161434978,0.0,0.10256410256410256,0.6068376068376068,0.2909090909090909,0.4,0.08256880733944955,0.13761467889908255,0.4616746071068403,0.9223731408367231,0.11680859763902715,0.5884298108377186,0.14121140253994677,0.25434822738749674,0.21515892420537897,0.1112469437652812,0.24418376297770386,0.6551498409290268,0.15822536317235966,0.010208087946603847,0.31092436974789917,0.47478991596638653,0.40086206896551724,0.6336206896551724,0.47,0.6,0.2774390243902439,0.1829268292682927,0.3413287404067779,0.7054279273574631,0.425531914893617,0.5531914893617021,0.842001576044129,0.3069345941686368,0.3933649289099526,0.47393364928909953,0.17852494577006509,6.507592190888503e-06,0.17661127399395612,0.40145243977242673,0.4605263157894737,0.6271929824561403,0.0778745458832505,0.15596986121561365,0.08864930953746177,0.6057571537789427,0.660377358490566,0.8176100628930818,0.34782608695652173,0.4409937888198758,0.6923076923076923,0.37606837606837606,0.7745098039215687,0.4803921568627451,0.7549019607843137,0.4803921568627451
0.10164892506783554,0.48255020471826865,0.5971708728500241,0.10256410256410256,0.5641025641025641,0.2909090909090909,0.45454545454545453,0.08256880733944955,0.21559633027522934,0.4616746071068403,0.5001505286051602,0.11680859763902715,0.3877560091025458,0.14121140253994677,0.3870086636025444,0.21515892420537897,0.15770171149144255,0.24418376297770386,0.4571948521229101,0.15822536317235966,0.013741656851197485,0.31092436974789917,0.5042016806722689,0.40086206896551724,0.7068965517241379,0.47,0.67,0.2774390243902439,0.16158536585365854,0.3413287404067779,0.3029558521820623,0.425531914893617,0.6382978723404256,0.842001576044129,0.412529550827423,0.3933649289099526,0.5402843601895735,0.17852494577006509,2.8199566160511933e-06,0.17661127399395612,0.3390104726478748,0.4605263157894737,0.706140350877193,0.0778745458832505,0.3421971516235566,0.08864930953746177,0.5594771529598077,0.660377358490566,0.8742138364779874,0.34782608695652173,0.4720496894409938,0.6923076923076923,0.27350427350427353,0.7745098039215687,0.22549019607843138,0.7549019607843137,0.21568627450980393
0.6708411605092882,0.7339442386430103,0.0,0.10256410256410256,0.6495726495726496,0.2909090909090909,0.2590909090909091,0.08256880733944955,0.0602446483180428,0.4616746071068403,0.7423125783862523,0.11680859763902715,0.993333096287868,0.14121140253994677,0.1316998995660377,0.21515892420537897,0.18948655256723715,0.24418376297770386,0.7022819811209594,0.15822536317235966,0.007656065959952888,0.31092436974789917,0.4327731092436975,0.40086206896551724,0.4870689655172414,0.47,0.45,0.2774390243902439,0.4573170731707317,0.3413287404067779,0.7695093842607836,0.425531914893617,0.46808510638297873,0.842001576044129,0.18833727344365642,0.3933649289099526,0.3933649289099526,0.17852494577006509,2.1691973960954448e-09,0.17661127399395612,0.4607458596181226,0.4605263157894737,0.5307017543859649,0.0778745458832505,0.07817491248068267,0.08864930953746177,0.6526082623416338,0.660377358490566,0.6226415094339622,0.34782608695652173,0.36024844720496896,0.6923076923076923,0.5470085470085471,0.7745098039215687,0.6274509803921569,0.7549019607843137,0.5980392156862745
0.10624086829471924,0.46874634431663087,0.593152226330172,0.10256410256410256,0.47863247863247865,0.2909090909090909,0.4909090909090909,0.08256880733944955,0.2737003058103975,0.4616746071068403,0.628741108349545,0.11680859763902715,0.27019627364528515,0.14121140253994677,0.5346872624079747,0.21515892420537897,0.1784841075794621,0.24418376297770386,0.3123944436443618,0.15822536317235966,0.02021986650961916,0.31092436974789917,0.5588235294117648,0.40086206896551724,0.771551724137931,0.47,0.74,0.2774390243902439,0.12195121951219515,0.3413287404067779,0.46809857906334695,0.425531914893617,0.723404255319149,0.842001576044129,0.4570527974783293,0.3933649289099526,0.5924170616113744,0.17852494577006509,8.459869848156095e-05,0.17661127399395612,0.21336964901716932,0.4605263157894737,0.7807017543859649,0.0778745458832505,0.559962934761877,0.08864930953746177,0.47065267993665355,0.660377358490566,0.9433962264150944,0.34782608695652173,0.5093167701863354,0.6923076923076923,0.10256410256410256,0.7745098039215687,0.3137254901960784,0.7549019607843137,0.30392156862745096
0.09329993738259236,0.5039578865275882,0.6132454589294325,0.10256410256410256,0.5982905982905983,0.2909090909090909,0.43636363636363634,0.08256880733944955,0.2018348623853211,0.4616746071068403,0.6182783577666686,0.11680859763902715,0.43421988337363104,0.14121140253994677,0.33945114873299903,0.21515892420537897,0.14914425427872857,0.24418376297770386,0.5066835993244393,0.15822536317235966,0.011974872398900669,0.31092436974789917,0.4789915966386556,0.40086206896551724,0.6853448275862069,0.47,0.65,0.2774390243902439,0.09146341463414635,0.3413287404067779,0.4637927104176693,0.425531914893617,0.6382978723404256,0.842001576044129,0.5035460992907801,0.3933649289099526,0.5308056872037915,0.17852494577006509,1.7353579175696312e-06,0.17661127399395612,0.3892493570660829,0.4605263157894737,0.6754385964912281,0.0778745458832505,0.303149493957375,0.08864930953746177,0.5937322520751419,0.660377358490566,0.8553459119496856,0.34782608695652173,0.45962732919254656,0.6923076923076923,0.3418803418803419,0.7745098039215687,0.19607843137254902,0.7549019607843137,0.17647058823529413
0.5186808599457315,0.6443751218561122,0.0,0.10256410256410256,0.20512820512820512,0.2909090909090909,0.2545454545454545,0.08256880733944955,0.04266055045871559,0.4616746071068403,0.3764538160688949,0.11680859763902715,0.3173090598776845,0.14121140253994677,0.16674227894359742,0.21515892420537897,0.8068459657701712,0.24418376297770386,0.39697045076655185,0.15822536317235966,0.07518649391440912,0.31092436974789917,0.39915966386554624,0.40086206896551724,0.5258620689655172,0.47,0.435,0.2774390243902439,0.25914634146341464,0.3413287404067779,0.2810465793672906,0.425531914893617,0.48936170212765956,0.842001576044129,0.23601260835303395,0.3933649289099526,0.3364928909952608,0.17852494577006509,0.0020607375271149667,0.17661127399395612,0.1349862972071063,0.4605263157894737,0.5482456140350878,0.0778745458832505,0.09514562523560005,0.08864930953746177,0.1840666093272171,0.660377358490566,0.6792452830188679,0.34782608695652173,0.2981366459627329,0.6923076923076923,0.46153846153846156,0.7745098039215687,0.5784313725490197,0.7549019607843137,0.696078431372549
0.47380505113754945,0.8844219146032366,0.0,0.10256410256410256,0.3504273504273504,0.2909090909090909,0.2727272727272727,0.08256880733944955,0.07339449541284404,0.4616746071068403,0.8236520264660339,0.11680859763902715,0.4510915943677997,0.14121140253994677,0.21429979381314276,0.21515892420537897,0.10513447432762835,0.24418376297770386,0.7564839423416818,0.15822536317235966,0.030820573223400084,0.31092436974789917,0.4495798319327731,0.40086206896551724,0.5431034482758621,0.47,0.53,0.2774390243902439,0.4451219512195122,0.3413287404067779,0.7568197360755807,0.425531914893617,0.5106382978723404,0.842001576044129,0.27186761229314416,0.3933649289099526,0.4075829383886256,0.17852494577006509,2.603036876354881e-06,0.17661127399395612,0.12368304061316482,0.4605263157894737,0.5482456140350878,0.0778745458832505,0.15446802822845282,0.08864930953746177,0.3240429772826562,0.660377358490566,0.6918238993710691,0.34782608695652173,0.39751552795031053,0.6923076923076923,0.4358974358974359,0.7745098039215687,0.5294117647058824,0.7549019607843137,0.5392156862745098
0.3850970569818409,0.914798206278027,0.0,0.10256410256410256,0.3418803418803419,0.2909090909090909,0.30454545454545456,0.08256880733944955,0.09480122324159022,0.4616746071068403,0.8455900518817425,0.11680859763902715,0.37775565353434787,0.14121140253994677,0.24183309189551114,0.21515892420537897,0.12347188264058677,0.24418376297770386,0.7174690040716932,0.15822536317235966,0.03415783274440519,0.31092436974789917,0.4537815126050421,0.40086206896551724,0.5862068965517241,0.47,0.575,0.2774390243902439,0.27439024390243905,0.3413287404067779,0.8505610293558927,0.425531914893617,0.5106382978723404,0.842001576044129,0.3163908589440504,0.3933649289099526,0.4265402843601897,0.17852494577006509,4.33839479392616e-05,0.17661127399395612,0.11471010292570105,0.4605263157894737,0.5964912280701754,0.0778745458832505,0.17098819108722196,0.08864930953746177,0.31365487794888597,0.660377358490566,0.7358490566037735,0.34782608695652173,0.422360248447205,0.6923076923076923,0.4017094017094017,0.7745098039215687,0.5,0.7549019607843137,0.5098039215686274
0.12753078689208927,0.4543575745759407,0.48898890853560517,0.10256410256410256,0.5042735042735043,0.2909090909090909,0.4681818181818182,0.08256880733944955,0.24464831804281342,0.4616746071068403,0.5630957861440782,0.11680859763902715,0.3082865168539326,0.14121140253994677,0.5171660727191949,0.21515892420537897,0.16748166259168706,0.24418376297770386,0.3385789659732132,0.15822536317235966,0.021790341578327443,0.31092436974789917,0.542016806722689,0.40086206896551724,0.7456896551724138,0.47,0.71,0.2774390243902439,0.13414634146341461,0.3413287404067779,0.3362630125883336,0.425531914893617,0.6808510638297872,0.842001576044129,0.47793538219070125,0.3933649289099526,0.5687203791469194,0.17852494577006509,9.002169197396876e-05,0.17661127399395612,0.2510649911930715,0.4605263157894737,0.7675438596491229,0.0778745458832505,0.5344317739801429,0.08864930953746177,0.48886659021406725,0.660377358490566,0.9433962264150944,0.34782608695652173,0.4968944099378882,0.6923076923076923,0.15384615384615385,0.7745098039215687,0.28431372549019607,0.7549019607843137,0.27450980392156865
0.630974744312252,0.6093195554689023,0.0,0.10256410256410256,0.23076923076923078,0.2909090909090909,0.20454545454545456,0.08256880733944955,0.030581039755351678,0.4616746071068403,0.5063944281465541,0.11680859763902715,0.39251173375053333,0.14121140253994677,0.11918476407405207,0.21515892420537897,0.15036674816625917,0.24418376297770386,0.45169610243385133,0.15822536317235966,0.0685119748723989,0.31092436974789917,0.36554621848739494,0.40086206896551724,0.41379310344827586,0.47,0.39,0.2774390243902439,0.3689024390243902,0.3413287404067779,0.466958790304197,0.425531914893617,0.46808510638297873,0.842001576044129,0.1859732072498029,0.3933649289099526,0.32701421800947883,0.17852494577006509,0.00018221258134490154,0.17661127399395612,0.16853253498854817,0.4605263157894737,0.5263157894736842,0.0778745458832505,0.05880126694630797,0.08864930953746177,0.19688387396242898,0.660377358490566,0.5345911949685535,0.34782608695652173,0.2732919254658385,0.6923076923076923,0.5641025641025641,0.7745098039215687,0.6470588235294118,0.7549019607843137,0.6666666666666666
